Gene		GRCP	GLCP
g4601		3.040e-08	3.594e-08
g4602		8.891e-09	1.060e-08
g4603		3.344e-08	3.405e-08
g4604		2.602e-08	2.686e-08
g4605		8.288e-01	8.288e-01
g4606		3.444e-08	3.953e-08
g4607		2.826e-08	3.398e-08
g4608		6.561e-09	1.242e-08
g4609		4.304e-08	4.625e-08
g461		2.585e-08	3.174e-08
g4610		4.305e-08	5.115e-08
g4611		4.307e-08	4.495e-08
g4612		4.307e-08	4.973e-08
g4613		9.263e-09	9.364e-09
g4614		8.898e-09	8.898e-09
g4615		2.620e-08	3.601e-08
g4616		8.624e-09	8.998e-09
g4617		1.157e-08	1.280e-08
g4618		5.213e-09	8.632e-09
g4619		2.715e-08	3.363e-08
g462		1.522e-08	1.572e-08
g4620		2.022e-08	2.731e-08
g4621		3.545e-08	3.971e-08
g4622		4.425e-10	5.538e-10
g4623		1.290e-08	2.049e-08
g4624		2.088e-08	2.511e-08
g4625		2.656e-08	2.975e-08
g4626		1.277e-08	1.385e-08
g4627		4.889e-08	5.894e-08
g4628		1.518e-10	1.746e-10
g4629		7.680e-10	1.071e-09
g463		3.570e-08	3.883e-08
g4630		1.726e-08	2.094e-08
g4631		1.913e-08	2.075e-08
g4632		2.702e-08	3.012e-08
g4633		2.586e-08	2.680e-08
g4634		1.787e-08	1.787e-08
g4635		1.017e-08	1.088e-08
g4636		8.549e-09	1.389e-08
g4637		3.041e-08	3.208e-08
g4638		8.759e-09	9.401e-09
g4639		1.726e-08	1.726e-08
g464		1.486e-08	2.365e-08
g4640		1.727e-08	1.756e-08
g4641		1.810e-08	1.888e-08
g4642		1.756e-08	1.792e-08
g4643		3.445e-08	3.624e-08
g4644		1.585e-02	1.774e-02
g4645		1.334e-04	1.354e-04
g4646		1.393e-09	1.639e-09
g4647		4.305e-08	4.851e-08
g4648		1.787e-02	1.787e-02
g4649		3.443e-08	3.509e-08
g465		1.734e-01	2.649e-01
g4650		1.723e-08	2.486e-08
g4651		2.585e-08	2.773e-08
g4652		1.011e-08	1.282e-08
g4653		3.304e-08	3.942e-08
g4654		8.923e-09	9.629e-09
g4655		2.605e-08	3.191e-08
g4656		3.430e-08	3.862e-08
g4657		8.296e-10	9.991e-10
g4658		1.148e-08	2.426e-08
g4659		3.478e-08	3.798e-08
g466		1.724e-08	2.147e-08
g4660		1.724e-08	2.533e-08
g4661		9.984e-01	9.984e-01
g4662		8.604e-09	8.795e-09
g4663		9.104e-09	9.667e-09
g4664		1.723e-08	1.808e-08
g4665		7.323e-01	8.150e-01
g4666		1.553e-01	1.572e-01
g4667		8.383e-10	8.736e-10
g4668		3.590e-08	3.858e-08
g4669		1.810e-08	3.042e-08
g467		2.583e-08	2.998e-08
g4670		1.009e-08	1.068e-08
g4671		1.742e-08	1.817e-08
g4672		2.584e-08	2.943e-08
g4673		2.584e-08	2.717e-08
g4674		8.632e-09	9.372e-09
g4675		2.670e-08	2.776e-08
g4676		1.897e-08	2.089e-08
g4677		4.556e-02	7.723e-02
g4678		1.728e-08	1.953e-08
g4679		1.724e-08	1.724e-08
g468		4.238e-09	6.805e-09
g4680		5.724e-09	8.785e-09
g4681		1.607e-08	1.673e-08
g4682		8.905e-09	9.016e-09
g4683		3.415e-08	3.592e-08
g4684		4.352e-09	4.636e-09
g4685		1.733e-08	2.112e-08
g4686		5.808e-01	7.975e-01
g4687		1.984e-01	3.184e-01
g4688		5.274e-10	6.766e-10
g4689		6.528e-10	6.686e-10
g469		1.725e-08	1.847e-08
g4690		2.044e-08	3.313e-08
g4691		2.726e-08	3.098e-08
g4692		2.583e-08	2.809e-08
g4693		2.991e-08	4.611e-08
g4694		1.165e-08	1.688e-08
g4695		2.071e-08	2.144e-08
g4696		9.784e-09	1.420e-08
g4697		2.609e-08	2.874e-08
g4698		9.081e-09	9.158e-09
g4699		1.788e-08	2.303e-08
g47		3.350e-08	3.581e-08
g470		1.727e-08	1.740e-08
g4700		1.124e-08	1.206e-08
g4701		1.714e-08	2.230e-08
g4702		9.088e-09	1.035e-08
g4703		6.069e-09	9.355e-09
g4704		3.420e-08	3.773e-08
g4705		3.795e-09	7.987e-09
g4706		1.722e-08	1.807e-08
g4707		8.615e-09	8.615e-09
g4708		1.724e-08	1.724e-08
g4709		4.972e-11	4.972e-11
g471		2.582e-08	2.940e-08
g4710		1.723e-08	1.798e-08
g4711		1.712e-08	1.835e-08
g4712		2.067e-08	2.282e-08
g4713		6.590e-09	1.277e-08
g4714		2.004e-01	2.066e-01
g4715		1.725e-08	2.477e-08
g4716		1.097e-08	1.182e-08
g4717		1.969e-08	3.026e-08
g4718		2.702e-10	3.390e-10
g4719		3.163e-04	5.151e-03
g472		1.749e-10	1.766e-10
g4720		1.808e-08	1.870e-08
g4721		2.340e-10	4.474e-10
g4722		5.127e-08	5.184e-08
g4723		3.389e-08	3.748e-08
g4724		8.768e-04	8.864e-04
g4725		9.081e-09	1.355e-08
g4726		8.802e-01	9.999e-01
g4727		2.585e-08	3.337e-08
g4728		1.813e-08	1.862e-08
g4729		9.364e-09	9.721e-09
g473		9.577e-09	1.156e-08
g4730		8.949e-09	8.954e-09
g4731		3.649e-08	5.046e-08
g4732		2.557e-08	2.841e-08
g4733		1.720e-08	1.739e-08
g4734		1.723e-08	2.434e-08
g4735		1.012e-01	3.500e-01
g4736		1.338e-08	2.102e-08
g4737		9.290e-09	9.987e-09
g4738		8.868e-09	8.966e-09
g4739		8.642e-09	9.959e-09
g474		4.266e-09	8.199e-09
g4740		1.707e-08	2.149e-08
g4741		1.719e-08	1.785e-08
g4742		4.575e-10	5.778e-10
g4743		7.052e-10	7.647e-10
g4744		8.329e-09	9.674e-09
g4745		1.784e-10	2.286e-10
g4746		9.466e-09	2.310e-08
g4747		5.201e-09	6.092e-09
g4748		4.987e-09	5.214e-09
g4749		1.251e-10	1.411e-10
g475		8.666e-09	8.761e-09
g4750		5.390e-11	5.636e-11
g4751		1.053e-10	1.104e-10
g4752		3.494e-09	3.499e-09
g4753		2.625e-08	2.931e-08
g4754		1.723e-08	1.751e-08
g4755		3.928e-08	4.260e-08
g4756		1.300e-09	1.528e-09
g4757		8.754e-09	1.375e-08
g4758		1.766e-08	2.086e-08
g4759		6.957e-11	7.226e-11
g476		2.586e-08	2.756e-08
g4760		8.002e-09	1.333e-08
g4761		2.052e-08	2.143e-08
g4762		2.570e-08	4.887e-08
g4763		1.888e-08	2.196e-08
g4764		1.227e-08	1.481e-08
g4765		9.974e-09	1.053e-08
g4766		1.781e-08	2.077e-08
g4767		1.724e-08	1.724e-08
g4768		3.588e-09	4.563e-09
g4769		8.960e-10	1.067e-09
g477		2.655e-08	3.022e-08
g4770		1.436e-08	1.583e-08
g4771		3.503e-01	7.890e-01
g4772		4.364e-01	7.349e-01
g4773		9.087e-09	9.233e-09
g4774		1.728e-08	1.737e-08
g4775		8.892e-09	8.908e-09
g4776		7.748e-08	7.757e-08
g4777		1.952e-02	2.306e-02
g4778		1.726e-08	2.064e-08
g4779		2.587e-08	3.028e-08
g478		8.361e-09	9.813e-09
g4780		9.825e-09	1.014e-08
g4781		3.295e-08	3.557e-08
g4782		2.668e-08	2.698e-08
g4783		3.187e-10	3.690e-10
g4784		3.167e-08	3.443e-08
g4785		3.428e-08	3.965e-08
g4786		1.880e-09	3.431e-09
g4787		9.275e-09	9.275e-09
g4788		1.759e-08	1.864e-08
g4789		1.195e-08	1.230e-08
g479		2.579e-08	2.879e-08
g4790		3.464e-08	3.870e-08
g4791		2.014e-08	2.100e-08
g4792		1.833e-05	3.690e-05
g4793		3.575e-02	5.205e-02
g4794		4.640e-01	8.826e-01
g4795		1.723e-08	1.911e-08
g4796		9.031e-09	1.051e-08
g4797		1.718e-08	1.813e-08
g4798		2.212e-01	6.016e-01
g4799		1.753e-08	2.149e-08
g48		8.966e-09	1.074e-08
g480		2.009e-01	2.009e-01
g4800		8.410e-01	9.949e-01
g4801		8.627e-09	9.002e-09
g4802		1.540e-08	1.820e-08
g4803		1.821e-08	1.915e-08
g4804		8.871e-09	1.217e-08
g4805		1.916e-08	2.094e-08
g4806		3.444e-08	4.423e-08
g4807		1.017e-08	1.042e-08
g4808		1.117e-01	1.128e-01
g4809		1.941e-08	2.484e-08
g481		1.808e-08	1.960e-08
g4810		1.033e-08	1.062e-08
g4811		1.973e-08	2.041e-08
g4812		2.004e-10	2.011e-10
g4813		2.572e-08	4.230e-08
g4814		8.705e-09	8.896e-09
g4815		8.622e-09	1.700e-08
g4816		8.626e-09	8.720e-09
g4817		2.338e-10	2.483e-10
g4818		1.341e-10	1.381e-10
g4819		1.901e-08	4.386e-08
g482		1.742e-08	1.846e-08
g4820		1.803e-08	1.939e-08
g4821		4.304e-08	4.558e-08
g4822		2.605e-08	2.766e-08
g4823		1.782e-08	2.228e-08
g4824		1.398e-10	1.929e-10
g4825		9.073e-09	9.088e-09
g4826		1.786e-08	2.568e-08
g4827		1.016e-08	1.035e-08
g4828		1.188e-08	1.297e-08
g4829		4.003e-08	5.234e-08
g483		1.016e-08	1.111e-08
g4830		4.640e-08	4.832e-08
g4831		4.307e-08	4.345e-08
g4832		3.444e-08	6.274e-08
g4833		1.722e-08	3.947e-08
g4834		2.372e-01	3.554e-01
g4835		2.655e-08	2.712e-08
g4836		2.849e-08	3.205e-08
g4837		6.366e-03	2.350e-02
g4838		2.625e-08	2.673e-08
g4839		9.038e-09	1.745e-08
g484		8.026e-09	9.080e-09
g4840		2.643e-08	2.725e-08
g4841		1.761e-08	1.932e-08
g4842		1.707e-08	3.205e-08
g4843		9.396e-09	1.164e-08
g4844		2.640e-08	2.924e-08
g4845		9.000e-09	9.485e-09
g4846		1.121e-08	1.189e-08
g4847		3.192e-09	4.231e-09
g4848		1.030e-08	1.237e-08
g4849		1.727e-02	1.836e-02
g485		1.334e-09	1.402e-09
g4850		2.485e-08	2.571e-08
g4851		8.935e-09	1.165e-08
g4852		1.451e-08	1.556e-08
g4853		8.768e-01	9.959e-01
g4854		6.064e-09	8.383e-09
g4855		2.446e-08	2.909e-08
g4856		3.498e-09	4.832e-09
g4857		9.712e-03	9.712e-03
g4858		8.628e-09	8.628e-09
g4859		2.061e-09	2.141e-09
g486		1.113e-08	1.152e-08
g4860		2.194e-08	2.241e-08
g4861		6.407e-02	7.378e-02
g4862		6.826e-09	3.490e-08
g4863		1.244e-10	1.352e-10
g4864		9.243e-09	9.291e-09
g4865		2.519e-08	2.726e-08
g4866		8.669e-09	8.952e-09
g4867		1.075e-05	2.253e-05
g4868		1.755e-03	2.068e-03
g4869		1.283e-09	1.529e-09
g487		8.623e-09	8.905e-09
g4870		2.516e-08	2.745e-08
g4871		2.581e-08	3.796e-08
g4872		2.400e-08	2.599e-08
g4873		3.534e-10	4.050e-10
g4874		3.647e-01	9.586e-01
g4875		2.596e-08	2.653e-08
g4876		1.886e-09	3.696e-09
g4877		1.723e-08	1.836e-08
g4878		8.646e-09	9.678e-09
g4879		1.806e-08	1.904e-08
g488		9.392e-09	1.275e-08
g4880		5.782e-01	9.822e-01
g4881		6.120e-10	6.270e-10
g4882		8.920e-09	9.067e-09
g4883		2.435e-03	2.506e-03
g4884		3.107e-01	8.572e-01
g4885		2.620e-08	2.939e-08
g4886		2.247e-08	2.450e-08
g4887		2.119e-08	2.518e-08
g4888		9.104e-09	1.304e-08
g4889		3.046e-08	3.201e-08
g489		1.076e-08	1.802e-08
g4890		5.407e-01	8.965e-01
g4891		1.723e-08	2.259e-08
g4892		1.175e-08	1.209e-08
g4893		1.731e-02	2.563e-02
g4894		1.051e-08	1.545e-08
g4895		1.000e+00	1.000e+00
g4896		8.565e-09	9.588e-09
g4897		2.510e-08	2.732e-08
g4898		8.911e-09	9.036e-09
g4899		1.826e-08	1.912e-08
g49		6.747e-09	8.728e-09
g490		9.795e-01	9.998e-01
g4900		2.629e-08	2.705e-08
g4901		1.725e-08	2.064e-08
g4902		2.207e-08	2.244e-08
g4903		1.302e-08	1.685e-08
g4904		1.191e-09	1.824e-09
g4905		1.727e-08	1.755e-08
g4906		1.201e-10	1.221e-10
g4907		8.899e-09	1.156e-08
g4908		3.381e-10	3.527e-10
g4909		5.152e-08	5.697e-08
g491		1.725e-08	1.867e-08
g4910		2.965e-08	3.135e-08
g4911		4.320e-01	9.533e-01
g4912		1.724e-08	1.724e-08
g4913		2.581e-08	2.967e-08
g4914		1.770e-08	1.889e-08
g4915		8.534e-09	9.465e-09
g4916		8.662e-09	1.108e-08
g4917		1.792e-08	1.936e-08
g4918		1.590e-08	2.343e-08
g4919		1.750e-08	2.210e-08
g492		1.508e-09	2.626e-09
g4920		2.580e-08	2.769e-08
g4921		1.815e-10	1.966e-10
g4922		8.684e-09	1.133e-08
g4923		9.015e-09	9.064e-09
g4924		8.711e-09	8.776e-09
g4925		4.139e-08	4.372e-08
g4926		9.334e-01	9.923e-01
g4927		4.306e-08	4.523e-08
g4928		1.683e-08	1.720e-08
g4929		1.723e-08	1.742e-08
g493		1.929e-02	2.558e-02
g4930		8.142e-09	1.197e-08
g4931		8.385e-09	9.113e-09
g4932		1.301e-01	9.759e-01
g4933		9.576e-09	1.122e-08
g4934		1.885e-08	2.177e-08
g4935		1.742e-08	1.902e-08
g4936		2.701e-08	2.759e-08
g4937		2.932e-10	3.218e-10
g4938		9.984e-01	9.984e-01
g4939		1.061e-08	1.100e-08
g494		8.607e-09	8.701e-09
g4940		2.574e-08	2.893e-08
g4941		1.263e-08	1.881e-08
g4942		2.586e-08	2.597e-08
g4943		4.025e-08	4.184e-08
g4944		1.724e-08	1.724e-08
g4945		9.808e-09	1.008e-08
g4946		2.589e-08	2.673e-08
g4947		5.571e-09	5.880e-09
g4948		9.190e-09	1.019e-08
g4949		2.566e-08	2.665e-08
g495		9.608e-09	1.286e-08
g4950		1.761e-08	1.791e-08
g4951		5.057e-01	5.227e-01
g4952		8.624e-10	9.233e-10
g4953		3.606e-08	4.075e-08
g4954		9.447e-01	9.677e-01
g4955		4.116e-02	4.691e-02
g4956		1.551e-08	2.230e-08
g4957		2.850e-08	3.067e-08
g4958		2.801e-08	3.058e-08
g4959		8.888e-09	8.894e-09
g496		2.590e-02	2.671e-02
g4960		2.134e-08	2.219e-08
g4961		8.641e-09	8.648e-09
g4962		1.723e-08	2.128e-08
g4963		8.665e-09	8.665e-09
g4964		9.837e-09	1.128e-08
g4965		6.222e-10	6.862e-10
g4966		1.149e-02	2.009e-02
g4967		1.336e-08	1.973e-08
g4968		2.011e-09	5.915e-09
g4969		8.650e-09	8.659e-09
g497		1.723e-08	2.316e-08
g4970		8.865e-09	9.790e-09
g4971		1.008e-08	1.043e-08
g4972		3.533e-08	3.748e-08
g4973		5.332e-09	5.506e-09
g4974		2.409e-08	3.110e-08
g4975		1.673e-08	2.190e-08
g4976		9.607e-09	1.102e-08
g4977		2.857e-08	3.390e-08
g4978		1.328e-08	1.518e-08
g4979		7.259e-03	1.443e-02
g498		2.599e-08	3.232e-08
g4980		3.868e-08	4.556e-08
g4981		1.726e-08	1.792e-08
g4982		8.920e-01	9.089e-01
g4983		1.754e-08	2.244e-08
g4984		7.637e-09	1.374e-08
g4985		3.833e-10	4.602e-10
g4986		9.477e-09	1.219e-08
g4987		3.463e-10	3.570e-10
g4988		2.584e-08	2.603e-08
g4989		1.756e-08	1.807e-08
g499		8.902e-09	1.271e-08
g4990		9.137e-09	9.224e-09
g4991		9.086e-09	1.092e-08
g4992		2.130e-04	2.851e-04
g4993		8.598e-09	9.067e-09
g4994		2.258e-08	3.415e-08
g4995		7.519e-03	1.210e-02
g4996		1.727e-08	4.053e-08
g4997		2.633e-08	3.202e-08
g4998		1.830e-08	4.621e-08
g4999		2.861e-08	2.911e-08
g5		2.582e-08	2.761e-08
g50		9.225e-09	1.047e-08
g500		8.682e-09	9.426e-09
g5000		5.269e-08	5.610e-08
g5001		8.635e-09	8.635e-09
g5002		2.681e-08	2.723e-08
g5003		1.768e-08	1.772e-08
g5004		1.865e-08	3.994e-08
g5005		1.799e-08	1.901e-08
g5006		1.726e-08	2.028e-08
g5007		1.875e-08	2.053e-08
g5008		3.267e-10	3.508e-10
g5009		2.748e-08	2.952e-08
g501		2.670e-08	3.088e-08
g5010		1.722e-08	1.731e-08
g5011		3.633e-08	4.342e-08
g5012		2.240e-08	2.577e-08
g5013		9.885e-01	9.885e-01
g5014		7.594e-02	1.296e-01
g5015		1.713e-05	3.012e-05
g5016		3.144e-08	3.360e-08
g5017		2.612e-08	2.839e-08
g5018		9.174e-09	9.737e-09
g5019		6.510e-10	6.888e-10
g502		8.577e-09	8.579e-09
g5020		1.806e-08	1.822e-08
g5021		2.625e-08	2.742e-08
g5022		1.718e-08	1.868e-08
g5023		6.756e-10	9.379e-10
g5024		1.632e-08	1.811e-08
g5025		6.596e-05	1.213e-04
g5026		2.060e-08	2.129e-08
g5027		2.667e-08	2.891e-08
g5028		9.040e-01	9.602e-01
g5029		1.198e-08	1.227e-08
g503		2.065e-08	3.483e-08
g5030		2.586e-08	2.681e-08
g5031		3.424e-08	3.471e-08
g5032		8.434e-09	1.107e-08
g5033		1.723e-08	1.771e-08
g5034		1.760e-08	1.836e-08
g5035		9.754e-09	1.415e-08
g5036		3.308e-08	3.713e-08
g5037		8.582e-09	1.053e-08
g5038		9.999e-01	9.999e-01
g5039		3.739e-08	4.034e-08
g504		8.853e-09	1.121e-08
g5040		2.628e-08	3.546e-08
g5041		9.592e-02	9.693e-02
g5042		2.487e-08	2.710e-08
g5043		1.911e-01	2.080e-01
g5044		1.874e-08	2.061e-08
g5045		2.664e-08	2.746e-08
g5046		3.438e-08	3.864e-08
g5047		3.352e-08	3.854e-08
g5048		1.939e-08	2.072e-08
g5049		1.724e-08	1.865e-08
g505		1.718e-08	2.007e-08
g5050		2.597e-08	3.011e-08
g5051		1.018e-08	1.485e-08
g5052		1.293e-10	1.442e-10
g5053		1.898e-03	2.883e-03
g5054		1.769e-08	2.201e-08
g5055		3.022e-08	3.126e-08
g5056		1.773e-08	1.835e-08
g5057		1.723e-08	1.967e-08
g5058		4.923e-01	7.438e-01
g5059		8.655e-09	9.597e-09
g506		9.951e-11	1.439e-10
g5060		2.666e-08	2.672e-08
g5061		6.182e-03	8.031e-03
g5062		9.015e-09	9.311e-09
g5063		2.581e-08	3.411e-08
g5064		9.328e-09	1.473e-08
g5065		4.458e-10	4.560e-10
g5066		8.677e-09	8.678e-09
g5067		8.633e-09	8.914e-09
g5068		2.496e-08	2.773e-08
g5069		1.784e-08	1.795e-08
g507		1.761e-08	2.019e-08
g5070		8.595e-09	8.783e-09
g5071		2.017e-08	2.225e-08
g5072		1.751e-08	1.871e-08
g5073		1.738e-10	1.803e-10
g5074		8.558e-09	4.336e-08
g5075		1.697e-08	2.400e-08
g5076		2.533e-08	2.835e-08
g5077		2.017e-08	2.123e-08
g5078		2.015e-04	2.125e-04
g5079		9.313e-09	1.000e-08
g508		1.167e-10	1.298e-10
g5080		1.747e-08	1.748e-08
g5081		5.007e-09	5.183e-09
g5082		2.908e-08	3.176e-08
g5083		9.315e-09	1.608e-08
g5084		2.647e-08	2.945e-08
g5085		9.045e-09	9.326e-09
g5086		8.809e-01	9.988e-01
g5087		1.922e-08	1.996e-08
g5088		8.619e-09	8.619e-09
g5089		3.377e-01	4.571e-01
g509		9.862e-01	9.970e-01
g5090		6.812e-01	8.463e-01
g5091		6.655e-02	1.262e-01
g5092		1.715e-08	2.043e-08
g5093		8.647e-09	8.744e-09
g5094		1.225e-08	1.540e-08
g5095		6.688e-01	8.012e-01
g5096		8.985e-09	9.266e-09
g5097		8.664e-09	8.849e-09
g5098		2.125e-08	2.951e-08
g5099		6.121e-09	7.324e-09
g51		6.990e-01	9.622e-01
g510		1.961e-03	2.046e-03
g5100		8.658e-09	8.943e-09
g5101		2.583e-08	2.640e-08
g5102		1.924e-08	2.302e-08
g5103		2.620e-08	2.622e-08
g5104		1.718e-08	1.719e-08
g5105		8.532e-11	8.749e-11
g5106		1.815e-08	1.890e-08
g5107		1.234e-09	2.998e-09
g5108		6.806e-01	7.309e-01
g5109		2.704e-08	2.833e-08
g511		4.156e-08	4.578e-08
g5110		9.202e-09	9.337e-09
g5111		1.075e-08	1.096e-08
g5112		7.781e-06	8.869e-06
g5113		2.586e-08	3.582e-08
g5114		9.999e-01	9.999e-01
g5115		3.443e-08	3.651e-08
g5116		9.132e-09	1.245e-08
g5117		6.383e-01	6.475e-01
g5118		8.806e-09	9.100e-09
g5119		1.618e-08	1.742e-08
g512		1.078e-10	1.086e-10
g5120		2.586e-08	2.615e-08
g5121		2.586e-08	3.074e-08
g5122		1.751e-08	1.918e-08
g5123		2.584e-08	2.820e-08
g5124		2.585e-08	2.851e-08
g5125		6.599e-09	8.768e-09
g5126		1.150e-08	1.283e-08
g5127		1.602e-08	1.659e-08
g5128		1.224e-08	1.466e-08
g5129		9.155e-09	1.142e-08
g513		2.065e-08	2.477e-08
g5130		2.158e-09	3.450e-09
g5131		1.090e-08	1.420e-08
g5132		1.861e-08	1.975e-08
g5133		1.205e-03	1.242e-03
g5134		1.384e-01	4.994e-01
g5135		2.539e-08	2.681e-08
g5136		2.593e-08	2.902e-08
g5137		1.416e-08	1.437e-08
g5138		1.244e-08	1.440e-08
g5139		2.587e-08	3.094e-08
g514		2.584e-08	2.725e-08
g5140		3.463e-08	3.656e-08
g5141		1.984e-08	2.047e-08
g5142		3.490e-08	3.610e-08
g5143		1.400e-09	2.879e-09
g5144		1.724e-08	1.725e-08
g5145		4.696e-01	9.977e-01
g5146		9.951e-09	1.055e-08
g5147		6.219e-11	6.446e-11
g5148		3.181e-08	3.378e-08
g5149		1.563e-08	1.585e-08
g515		8.898e-09	8.898e-09
g5150		4.304e-08	4.389e-08
g5151		2.586e-08	2.899e-08
g5152		8.968e-04	9.070e-04
g5153		6.034e-01	6.538e-01
g5154		8.458e-09	8.458e-09
g5155		2.614e-08	2.738e-08
g5156		5.751e-09	5.813e-09
g5157		1.717e-08	1.941e-08
g5158		8.633e-09	8.633e-09
g5159		1.676e-08	2.960e-08
g516		1.748e-08	2.045e-08
g5160		2.725e-08	2.913e-08
g5161		1.723e-08	1.845e-08
g5162		3.488e-08	3.598e-08
g5163		1.751e-08	1.826e-08
g5164		8.782e-09	9.821e-09
g5165		1.815e-10	1.815e-10
g5166		1.112e-08	1.200e-08
g5167		1.577e-09	1.911e-09
g5168		1.787e-08	2.049e-08
g5169		2.624e-08	2.725e-08
g517		7.746e-01	9.321e-01
g5170		1.726e-08	1.803e-08
g5171		8.599e-09	8.608e-09
g5172		8.562e-09	8.766e-09
g5173		3.337e-02	4.110e-02
g5174		7.625e-10	1.168e-09
g5175		1.000e+00	1.000e+00
g5176		1.532e-08	1.578e-08
g5177		1.222e-01	1.263e-01
g5178		2.587e-08	2.915e-08
g5179		1.075e-09	1.075e-09
g518		1.224e-08	2.697e-08
g5180		9.470e-09	1.017e-08
g5181		5.387e-03	2.553e-02
g5182		3.979e-08	4.507e-08
g5183		8.020e-10	8.111e-10
g5184		5.377e-09	9.979e-09
g5185		2.680e-08	3.177e-08
g5186		1.919e-08	1.960e-08
g5187		1.132e-09	1.426e-09
g5188		2.639e-08	2.790e-08
g5189		9.169e-09	9.741e-09
g519		5.625e-02	5.995e-02
g5190		1.724e-08	1.903e-08
g5191		1.723e-08	1.827e-08
g5192		1.770e-01	2.558e-01
g5193		8.675e-09	8.956e-09
g5194		1.085e-08	1.153e-08
g5195		2.583e-08	2.724e-08
g5196		8.900e-09	9.089e-09
g5197		2.601e-08	3.365e-08
g5198		1.132e-09	1.156e-09
g5199		2.143e-08	2.435e-08
g52		1.528e-08	2.015e-08
g520		8.561e-09	8.562e-09
g5200		9.826e-09	1.053e-08
g5201		1.046e-08	1.114e-08
g5202		1.226e-09	1.714e-09
g5203		9.285e-09	9.965e-09
g5204		1.220e-08	1.457e-08
g5205		8.868e-09	9.816e-09
g5206		1.517e-08	2.016e-08
g5207		9.679e-09	1.081e-08
g5208		1.765e-08	1.836e-08
g5209		2.791e-08	3.341e-08
g521		1.088e-10	1.312e-10
g5210		1.772e-08	3.366e-08
g5211		1.350e-10	1.362e-10
g5212		1.318e-10	1.417e-10
g5213		1.764e-08	1.777e-08
g5214		9.878e-09	1.907e-08
g5215		1.732e-09	1.995e-09
g5216		1.781e-08	1.863e-08
g5217		3.971e-08	4.250e-08
g5218		1.726e-08	2.017e-08
g5219		8.659e-09	1.101e-08
g522		2.546e-08	2.565e-08
g5220		2.152e-01	2.246e-01
g5221		3.109e-02	3.109e-02
g5222		8.828e-09	1.103e-08
g5223		8.747e-01	9.994e-01
g5224		9.675e-01	9.997e-01
g5225		1.131e-08	1.156e-08
g5226		5.808e-05	4.257e-04
g5227		3.468e-08	3.516e-08
g5228		1.464e-08	2.133e-08
g5229		8.742e-09	8.956e-09
g523		3.264e-10	3.734e-10
g5230		1.913e-08	1.975e-08
g5231		9.890e-01	9.999e-01
g5232		8.762e-11	9.000e-11
g5233		1.724e-08	2.223e-08
g5234		8.317e-01	8.939e-01
g5235		2.575e-08	3.461e-08
g5236		2.427e-08	2.921e-08
g5237		1.868e-08	1.908e-08
g5238		4.304e-08	4.446e-08
g5239		1.784e-08	1.785e-08
g524		8.712e-01	9.965e-01
g5240		1.156e-08	1.466e-08
g5241		1.699e-08	2.579e-08
g5242		1.723e-08	1.760e-08
g5243		1.780e-08	1.986e-08
g5244		2.717e-08	2.742e-08
g5245		9.340e-09	1.156e-08
g5246		7.688e-10	9.797e-10
g5247		3.643e-10	5.040e-10
g5248		5.844e-09	5.852e-09
g5249		6.962e-02	1.181e-01
g525		1.093e-08	1.180e-08
g5250		3.516e-08	3.833e-08
g5251		2.684e-08	2.846e-08
g5252		2.562e-10	2.582e-10
g5253		9.169e-09	9.275e-09
g5254		9.015e-09	9.302e-09
g5255		3.445e-08	3.586e-08
g5256		3.357e-09	3.449e-09
g5257		1.748e-08	1.777e-08
g5258		9.234e-09	9.773e-09
g5259		2.109e-08	2.249e-08
g526		9.494e-01	9.952e-01
g5260		2.613e-08	2.862e-08
g5261		2.604e-08	2.698e-08
g5262		1.725e-08	1.725e-08
g5263		2.604e-08	2.829e-08
g5264		1.774e-08	1.774e-08
g5265		3.762e-08	3.847e-08
g5266		1.538e-08	1.808e-08
g5267		8.610e-09	9.357e-09
g5268		1.718e-08	2.524e-08
g5269		3.496e-08	4.511e-08
g527		1.747e-08	1.809e-08
g5270		8.343e-09	8.343e-09
g5271		9.132e-09	1.290e-08
g5272		1.912e-08	2.181e-08
g5273		3.986e-10	4.170e-10
g5274		2.584e-08	2.726e-08
g5275		1.708e-08	1.798e-08
g5276		4.017e-08	4.798e-08
g5277		8.639e-09	8.639e-09
g5278		2.436e-10	2.505e-10
g5279		1.518e-08	1.583e-08
g528		8.183e-09	1.038e-08
g5280		1.726e-08	1.914e-08
g5281		2.660e-08	2.831e-08
g5282		9.715e-09	1.152e-08
g5283		1.027e-09	1.192e-09
g5284		2.942e-01	2.942e-01
g5285		2.585e-08	2.801e-08
g5286		1.040e-10	1.067e-10
g5287		1.924e-08	1.940e-08
g5288		9.531e-09	2.152e-08
g5289		2.585e-08	2.604e-08
g529		8.033e-09	8.308e-09
g5290		7.878e-09	1.267e-08
g5291		1.787e-08	1.866e-08
g5292		2.489e-08	2.556e-08
g5293		2.062e-08	2.104e-08
g5294		1.112e-08	1.181e-08
g5295		8.860e-09	9.641e-09
g5296		2.635e-08	3.565e-08
g5297		1.784e-08	1.831e-08
g5298		9.477e-01	9.477e-01
g5299		1.606e-02	4.437e-02
g53		1.736e-08	1.869e-08
g530		3.172e-09	5.044e-09
g5300		3.666e-08	4.490e-08
g5301		1.795e-08	1.958e-08
g5302		8.539e-09	1.226e-08
g5303		2.234e-08	2.608e-08
